fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
0.9249999999999998;0.3950617283950617;0.6170212765957448;0.4579439252336449;0.5178571428571429;0.23076923076923078;0.5125;0.6929292929292907;0.4823529411764707;0.5081967213114755;0.27586206896551724;6
0.875;0.1481481481481482;0.5106382978723405;0.023364485981308417;0.48214285714285726;0.0641025641025641;0.11666666666666667;0.4235690235690196;0.8000000000000002;0.2950819672131148;0.3103448275862068;6
0.65;0.41975308641975306;0.5531914893617021;0.06775700934579439;0.6250000000000001;0.3717948717948718;0.3375;0.32929292929292775;0.4705882352941175;0.36065573770491804;0.413793103448276;6
0.35000000000000003;0.09876543209876543;0.5106382978723405;0.042056074766355145;0.5357142857142857;0.5256410256410257;0.4083333333333333;0.4572390572390572;0.7411764705882351;0.47540983606557385;0.10344827586206892;6
0.24999999999999994;0.46913580246913583;0.21276595744680854;0.6705607476635514;0.5178571428571429;0.2564102564102564;0.6666666666666666;0.6121212121212108;0.6823529411764706;0.2459016393442623;0.3103448275862068;5
0.42499999999999993;0.7654320987654322;0.2765957446808511;0.2242990654205608;0.6428571428571429;0.2948717948717949;0.5416666666666666;0.4235690235690196;0.5294117647058825;0.21311475409836061;0.27586206896551724;5
0.5499999999999999;0.617283950617284;0.46808510638297873;0.028037383177570093;0.6785714285714286;0.46153846153846156;0.49583333333333335;0.23501683501683585;0.3999999999999998;0.09836065573770496;0.4827586206896551;6
0.6249999999999999;0.3950617283950617;0.6170212765957448;0.8107476635514018;0.7500000000000001;0.5512820512820513;0.5416666666666666;0.8612794612794639;0.4941176470588234;0.22950819672131145;0.03448275862068954;5
0.6249999999999999;0.3950617283950617;0.6170212765957448;0.8107476635514018;0.7500000000000001;0.5512820512820513;0.5416666666666666;0.8612794612794639;0.4941176470588234;0.22950819672131145;0.03448275862068954;5
0.5499999999999999;0.5679012345679012;0.34042553191489366;0.31775700934579443;0.9642857142857145;0.3333333333333333;0.5875;0.5582491582491551;0.3999999999999998;0.3934426229508197;0.24137931034482768;6
0.44999999999999984;0.3950617283950617;0.3617021276595745;0.037383177570093455;0.7500000000000001;0.3974358974358974;0.5541666666666667;0.4235690235690196;0.5058823529411766;0.557377049180328;0.18965517241379307;6
0.475;0.37037037037037046;0.34042553191489366;0.037383177570093455;0.8035714285714286;0.3974358974358974;0.5625;0.4235690235690196;0.5294117647058825;0.557377049180328;0.18965517241379307;6
0.65;0.24691358024691357;0.4468085106382979;0.037383177570093455;0.767857142857143;0.46153846153846156;0.6166666666666667;0.40336700336700154;0.4352941176470589;0.5081967213114755;0.27586206896551724;7
0.35000000000000003;0.9135802469135803;0.34042553191489366;0.17757009345794394;0.8571428571428572;0.782051282051282;0.7791666666666667;0.46397306397306326;0.5647058823529411;0.4918032786885247;0.24137931034482768;4
0.35000000000000003;0.9382716049382717;0.3191489361702128;0.17757009345794394;0.9107142857142859;0.7692307692307693;0.7833333333333333;0.4572390572390572;0.5411764705882351;0.4918032786885247;0.24137931034482768;5
0.5499999999999999;0.5679012345679012;0.34042553191489366;0.31775700934579443;0.9642857142857145;0.3333333333333333;0.5875;0.5582491582491551;0.3999999999999998;0.3934426229508197;0.24137931034482768;6
0.525;0.271604938271605;0.5319148936170213;0.20560747663551404;0.9285714285714287;0.38461538461538464;0.5458333333333333;0.5313131313131311;0.6705882352941174;0.42622950819672134;0.24137931034482768;5
0.6;0.271604938271605;0.4468085106382979;0.04672897196261683;0.8392857142857144;0.3717948717948718;0.6416666666666667;0.30909090909090964;0.6588235294117647;0.36065573770491804;0.5689655172413792;6
0.44999999999999984;0.41975308641975306;0.40425531914893614;0.023364485981308417;0.9464285714285716;0.47435897435897434;0.4375;0.2888888888888841;0.6470588235294115;0.5901639344262295;0.4482758620689655;7
0.35000000000000003;0.19753086419753088;0.4893617021276596;0.023364485981308417;0.7500000000000001;0.24358974358974358;0.2625;0.26195286195285994;0.6235294117647056;0.3934426229508197;0.4310344827586208;7
0.4;0.24691358024691357;0.5319148936170213;0.01869158878504673;0.5357142857142857;0.47435897435897434;0.37083333333333335;0.268686868686866;0.6117647058823529;0.21311475409836061;0.4310344827586208;6
0.525;0.41975308641975306;0.5319148936170213;0.03271028037383178;0.4285714285714286;0.34615384615384615;0.7166666666666667;0.2484848484848479;0.3999999999999998;0.4918032786885247;0.4482758620689655;6
0.6;0.3209876543209877;0.5106382978723405;0.5280373831775702;0.5;0.44871794871794873;0.8083333333333333;0.6121212121212108;0.352941176470588;0.459016393442623;0.20689655172413784;6
0.3;0.271604938271605;0.34042553191489366;0.5514018691588786;0.5892857142857144;0.6153846153846154;0.5333333333333333;0.6794612794612787;0.5999999999999996;0.22950819672131145;0.08620689655172416;6
0.44999999999999984;0.7407407407407408;0.10638297872340424;0.18691588785046728;0.5178571428571429;0.2948717948717949;0.24583333333333332;0.40336700336700154;0.3764705882352939;0.26229508196721313;0.3103448275862068;6
0.65;0.29629629629629634;0.5531914893617021;0.028037383177570093;0.41071428571428575;0.5384615384615384;0.38333333333333336;0.36969696969697136;0.6705882352941174;0.1967213114754099;0.2586206896551725;6
0.3;0.271604938271605;0.34042553191489366;0.5514018691588786;0.5892857142857144;0.6153846153846154;0.5333333333333333;0.6794612794612787;0.5999999999999996;0.22950819672131145;0.08620689655172416;6
0.44999999999999984;0.7407407407407408;0.10638297872340424;0.18691588785046728;0.5178571428571429;0.2948717948717949;0.24583333333333332;0.40336700336700154;0.3764705882352939;0.26229508196721313;0.3103448275862068;6
0.6;0.3950617283950617;0.3617021276595745;0.037383177570093455;0.41071428571428575;0.3717948717948718;0.42916666666666664;0.3764309764309774;0.4235294117647057;0.3934426229508197;0.3275862068965518;6
0.4;0.4444444444444445;0.2978723404255319;0.2710280373831776;0.4464285714285715;0.32051282051282054;0.4375;0.21481481481481027;0.5058823529411766;0.4426229508196722;0.7241379310344828;7
0.475;0.37037037037037046;0.4468085106382979;0.07009345794392524;0.5535714285714286;0.358974358974359;0.32083333333333336;0.36969696969697136;0.6352941176470588;0.6885245901639345;0.39655172413793094;8
0.65;0.3950617283950617;0.40425531914893614;0.44392523364485986;0.6250000000000001;0.24358974358974358;0.35833333333333334;0.6121212121212108;0.3999999999999998;0.21311475409836061;0.18965517241379307;5
0.35000000000000003;0.46913580246913583;0.702127659574468;0.33644859813084116;0.7321428571428572;0.5897435897435898;0.9375;0.5717171717171747;0.3647058823529412;0.47540983606557385;0.10344827586206892;6
0.4999999999999999;0.5432098765432098;0.2765957446808511;0.18691588785046728;0.8214285714285715;0.6217948717948718;0.9145833333333333;0.5851851851851867;0.6235294117647056;0.6229508196721312;0.18965517241379307;5
0.9499999999999997;0.37037037037037046;0.7659574468085106;0.01869158878504673;0.6964285714285715;0.08974358974358974;0.22083333333333333;0.4707070707070693;0.1882352941176472;0.4426229508196722;0.12068965517241369;6
0.475;0.37037037037037046;0.4468085106382979;0.07009345794392524;0.5535714285714286;0.358974358974359;0.32083333333333336;0.36969696969697136;0.6352941176470588;0.6885245901639345;0.39655172413793094;8
0.65;0.3950617283950617;0.40425531914893614;0.44392523364485986;0.6250000000000001;0.24358974358974358;0.35833333333333334;0.6121212121212108;0.3999999999999998;0.21311475409836061;0.18965517241379307;5
0.5749999999999998;0.24691358024691357;0.5531914893617021;0.037383177570093455;0.5;0.3717948717948718;0.2833333333333333;0.18114478114478014;0.5529411764705879;0.2459016393442623;0.7413793103448275;7
0.5499999999999999;0.5925925925925926;0.5106382978723405;0.03271028037383178;0.48214285714285726;0.23076923076923078;0.20833333333333334;0.275420875420872;0.6117647058823529;0.7049180327868854;0.6206896551724138;7
0.65;0.24691358024691357;0.425531914893617;0.38317757009345804;0.8750000000000001;0.3076923076923077;0.35;0.6053872053872048;0.176470588235294;0.557377049180328;0.15517241379310354;5
0.4999999999999999;0.34567901234567905;0.4468085106382979;0.037383177570093455;0.6785714285714286;0.41025641025641024;0.3958333333333333;0.38989898989898947;0.7058823529411765;0.9016393442622952;0.37931034482758613;6
0.5749999999999998;0.29629629629629634;0.5106382978723405;0.7196261682242991;0.6250000000000001;0.6282051282051282;0.6125;0.7670033670033719;0.4941176470588234;0.6229508196721312;0.13793103448275845;6
0.5749999999999998;0.6419753086419754;0.21276595744680854;0.25700934579439255;0.8571428571428572;0.5769230769230769;0.6041666666666666;0.5043771043771069;0.4470588235294116;0.32786885245901637;0.27586206896551724;5
0.6249999999999999;0.34567901234567905;0.425531914893617;0.35514018691588783;0.5714285714285715;0.5128205128205128;0.7833333333333333;0.6390572390572424;0.6352941176470588;0.3934426229508197;0.18965517241379307;6
0.4999999999999999;0.41975308641975306;0.4468085106382979;0.5934579439252338;0.6250000000000001;0.8589743589743589;0.7625;0.6794612794612787;0.5058823529411766;0.42622950819672134;0.22413793103448262;6
0.3249999999999999;0.46913580246913583;0.702127659574468;0.3224299065420561;0.6071428571428572;0.8076923076923077;0.9333333333333333;0.5784511784511807;0.3882352941176471;0.40983606557377045;0.10344827586206892;5
0.525;0.3950617283950617;0.4893617021276596;0.05140186915887851;0.35714285714285726;0.5769230769230769;0.4875;0.19461279461279218;0.5529411764705879;0.2950819672131148;0.7241379310344828;7
0.525;0.3209876543209877;0.4893617021276596;0.0560747663551402;0.33928571428571436;0.5897435897435898;0.4875;0.18787878787878615;0.5411764705882351;0.31147540983606553;0.7241379310344828;7
0.6749999999999999;0.22222222222222227;0.46808510638297873;0.05140186915887851;0.4464285714285715;0.6282051282051282;0.5375;0.3023569023569036;0.4941176470588234;0.36065573770491804;0.5344827586206897;7
0.5749999999999998;0.4444444444444445;0.40425531914893614;0.5514018691588786;0.5178571428571429;0.7692307692307693;0.9208333333333333;0.6592592592592605;0.2941176470588235;0.32786885245901637;0.13793103448275845;6
0.9499999999999997;0.45679012345679015;0.5531914893617021;0.028037383177570093;0.33928571428571436;0.16666666666666666;0.25416666666666665;0.28215488215487805;0.1882352941176472;0.22950819672131145;0.517241379310345;7
0.65;0.41975308641975306;0.574468085106383;0.602803738317757;0.8035714285714286;0.6410256410256411;0.7208333333333333;0.6996632996633042;0.2470588235294117;0.36065573770491804;0.12068965517241369;5
0.5749999999999998;0.09876543209876543;0.46808510638297873;0.42056074766355145;0.6964285714285715;0.7948717948717948;0.5958333333333333;0.6121212121212108;0.7176470588235292;0.31147540983606553;0.17241379310344832;5
0.3;0.3209876543209877;0.2978723404255319;0.5373831775700935;0.6250000000000001;0.6794871794871795;0.6041666666666666;0.6659932659932666;0.6470588235294115;0.27868852459016397;0.17241379310344832;5
0.6749999999999999;0.5555555555555556;0.6382978723404257;0.8551401869158878;0.7857142857142857;0.5384615384615384;0.6291666666666667;0.8680134680134699;0.23529411764705901;0.3934426229508197;0.10344827586206892;5
0.65;0.41975308641975306;0.574468085106383;0.602803738317757;0.8035714285714286;0.6410256410256411;0.7208333333333333;0.6996632996633042;0.2470588235294117;0.36065573770491804;0.12068965517241369;5
0.6249999999999999;0.12345679012345681;0.46808510638297873;0.6448598130841122;0.6428571428571429;0.41025641025641024;0.375;0.6929292929292907;0.4823529411764707;0.21311475409836061;0.13793103448275845;6
0.5749999999999998;0.09876543209876543;0.46808510638297873;0.42056074766355145;0.6964285714285715;0.7948717948717948;0.5958333333333333;0.6121212121212108;0.7176470588235292;0.31147540983606553;0.17241379310344832;5
0.5749999999999998;0.37037037037037046;0.5319148936170213;0.7429906542056075;0.4464285714285715;0.7435897435897436;0.6333333333333333;0.8006734006734021;0.4352941176470589;0.6065573770491803;0.12068965517241369;6
0.5749999999999998;0.37037037037037046;0.5319148936170213;0.7429906542056075;0.4464285714285715;0.7435897435897436;0.6333333333333333;0.8006734006734021;0.4352941176470589;0.6065573770491803;0.12068965517241369;6
0.525;0.617283950617284;0.3829787234042554;0.03271028037383178;0.6428571428571429;0.44871794871794873;0.7;0.3764309764309774;0.5647058823529411;0.6229508196721312;0.3275862068965518;5
0.6;0.46913580246913583;0.7659574468085106;0.8481308411214953;0.6607142857142857;0.5512820512820513;0.9833333333333333;0.8680134680134699;0.2941176470588235;0.4918032786885247;0.08620689655172416;5
0.6;0.5679012345679012;0.8510638297872342;0.5934579439252338;0.7321428571428572;0.8461538461538461;0.7333333333333333;0.7468013468013464;0.2588235294117644;0.40983606557377045;0.13793103448275845;5
0.475;0.8148148148148148;0.5106382978723405;0.40186915887850466;0.6071428571428572;0.34615384615384615;0.5458333333333333;0.6525252525252545;0.5058823529411766;0.47540983606557385;0.12068965517241369;5
0.475;0.8148148148148148;0.5106382978723405;0.40186915887850466;0.6071428571428572;0.34615384615384615;0.5458333333333333;0.6525252525252545;0.5058823529411766;0.47540983606557385;0.12068965517241369;5
0.3;0.5679012345679012;0.2978723404255319;0.1261682242990654;0.46428571428571436;0.2948717948717949;0.5166666666666667;0.2888888888888841;0.6117647058823529;0.36065573770491804;0.5000000000000001;6
0.5499999999999999;0.1481481481481482;0.6382978723404257;0.05140186915887851;0.35714285714285726;0.1794871794871795;0.275;0.268686868686866;0.4705882352941175;0.32786885245901637;0.5862068965517243;6
0.6;0.5679012345679012;0.8510638297872342;0.5934579439252338;0.7321428571428572;0.8461538461538461;0.7333333333333333;0.7468013468013464;0.2588235294117644;0.40983606557377045;0.13793103448275845;5
0.6249999999999999;0.5925925925925926;0.8085106382978724;0.5934579439252338;0.8035714285714286;0.7051282051282052;0.7375;0.7468013468013464;0.2941176470588235;0.459016393442623;0.13793103448275845;5
0.7499999999999999;0.3950617283950617;0.46808510638297873;0.5420560747663552;0.6964285714285715;0.5128205128205128;0.49583333333333335;0.7602693602693584;0.2588235294117644;0.5245901639344264;0.06896551724137938;5
0.65;0.19753086419753088;0.4468085106382979;0.29205607476635514;0.7857142857142857;0.3717948717948718;0.4666666666666667;0.544781144781143;0.588235294117647;0.1967213114754099;0.22413793103448262;5
0.525;0.271604938271605;0.3829787234042554;0.20560747663551404;0.767857142857143;0.15384615384615385;0.5291666666666667;0.544781144781143;0.588235294117647;0.22950819672131145;0.12068965517241369;6
0.475;0.271604938271605;0.5531914893617021;0.023364485981308417;0.19642857142857142;0.782051282051282;0.5166666666666667;0.275420875420872;0.5647058823529411;0.42622950819672134;0.4482758620689655;6
0.65;0.7654320987654322;0.2765957446808511;0.2990654205607477;0.3214285714285715;0.34615384615384615;0.44583333333333336;0.46397306397306326;0.411764705882353;0.32786885245901637;0.3620689655172414;5
0.42499999999999993;0.3950617283950617;0.46808510638297873;0.3271028037383178;0.41071428571428575;0.5897435897435898;0.7666666666666667;0.5851851851851867;0.7764705882352942;0.5245901639344264;0.22413793103448262;7
0.3249999999999999;0.5432098765432098;0.9787234042553193;0.102803738317757;0.5178571428571429;0.5769230769230769;0.6666666666666666;0.35622895622895184;0.5999999999999996;0.5737704918032787;0.4310344827586208;7
0.3249999999999999;0.5432098765432098;0.9787234042553193;0.09813084112149534;0.5535714285714286;0.5641025641025641;0.6875;0.35622895622895184;0.6117647058823529;0.5737704918032787;0.4310344827586208;6
0.22500000000000003;0.4444444444444445;0.3191489361702128;0.4579439252336449;0.08928571428571432;0.0641025641025641;0.15833333333333333;0.46397306397306326;0.7058823529411765;0.2459016393442623;0.37931034482758613;5
0.42499999999999993;0.3950617283950617;0.46808510638297873;0.3271028037383178;0.41071428571428575;0.5897435897435898;0.7666666666666667;0.5851851851851867;0.7764705882352942;0.5245901639344264;0.22413793103448262;7
0.42499999999999993;0.8518518518518519;0.6382978723404257;0.5841121495327103;0.41071428571428575;0.7307692307692307;0.925;0.7265993265993284;0.5176470588235293;0.5737704918032787;0.10344827586206892;5
0.44999999999999984;0.3950617283950617;0.3617021276595745;0.7102803738317758;0.35714285714285726;0.5641025641025641;0.7041666666666667;0.7468013468013464;0.5294117647058825;0.47540983606557385;0.13793103448275845;5
0.4999999999999999;0.46913580246913583;0.2553191489361702;0.3504672897196262;0.33928571428571436;0.6794871794871795;0.7666666666666667;0.6053872053872048;0.4705882352941175;0.4918032786885247;0.08620689655172416;5
0.475;0.46913580246913583;0.4468085106382979;0.705607476635514;0.375;0.5384615384615384;0.6666666666666666;0.7265993265993284;0.5529411764705879;0.557377049180328;0.20689655172413784;5
0.8499999999999996;0.37037037037037046;0.6382978723404257;0.028037383177570093;0.2142857142857143;0.4358974358974359;0.425;0.32929292929292775;0.3882352941176471;0.26229508196721313;0.39655172413793094;6
0.4999999999999999;0.271604938271605;0.5531914893617021;0.06074766355140186;0.35714285714285726;0.358974358974359;0.32083333333333336;0.30909090909090964;0.4235294117647057;0.5245901639344264;0.413793103448276;7
0.8249999999999997;0.49382716049382724;0.6170212765957448;0.06074766355140186;0.25000000000000006;0.20512820512820512;0.25;0.3494949494949458;0.5176470588235293;0.4918032786885247;0.5862068965517243;6
0.37499999999999994;0.5679012345679012;0.5106382978723405;0.07476635514018692;0.5357142857142857;0.23076923076923078;0.24166666666666667;0.3764309764309774;0.5999999999999996;0.3442622950819672;0.3103448275862068;5
0.7749999999999999;0.3209876543209877;0.6382978723404257;0.028037383177570093;0.4285714285714286;0.46153846153846156;0.36666666666666664;0.32929292929292775;0.4941176470588234;0.5245901639344264;0.413793103448276;6
0.9249999999999998;0.3209876543209877;0.6595744680851063;0.17289719626168223;0.375;0.28205128205128205;0.3333333333333333;0.511111111111113;0.4588235294117648;0.5081967213114755;0.22413793103448262;6
0.8249999999999997;0.29629629629629634;0.6382978723404257;0.06542056074766354;0.39285714285714285;0.21794871794871795;0.2833333333333333;0.33602693602693373;0.3882352941176471;0.5245901639344264;0.4827586206896551;6
0.37499999999999994;0.43209876543209874;0.574468085106383;0.023364485981308417;0.4464285714285715;0.44871794871794873;0.3958333333333333;0.2282828282828298;0.2470588235294117;0.27868852459016397;0.4310344827586208;6
0.1999999999999999;0.19753086419753088;0.3617021276595745;0.037383177570093455;0.5178571428571429;0.6538461538461539;0.6208333333333333;0.3158249158249157;0.5764705882352937;0.2459016393442623;0.293103448275862;6
0.37499999999999994;0.6419753086419754;0.4893617021276596;0.18691588785046728;0.33928571428571436;0.21794871794871795;0.25416666666666665;0.30909090909090964;0.6941176470588233;0.5901639344262295;0.6206896551724138;7
0.525;0.41975308641975306;0.425531914893617;0.16355140186915887;0.6964285714285715;0.2692307692307692;0.4041666666666667;0.46397306397306326;0.23529411764705901;0.26229508196721313;0.17241379310344832;6
0.7749999999999999;0.34567901234567905;0.5957446808510639;0.3457943925233645;0.5;0.5641025641025641;0.5541666666666667;0.4235690235690196;0.3882352941176471;0.1639344262295082;0.5344827586206897;7
0.6999999999999998;0.24691358024691357;0.7659574468085106;0.4485981308411215;0.7142857142857144;0.717948717948718;0.48333333333333334;0.6525252525252545;0.411764705882353;0.3442622950819672;0.2586206896551725;6
0.525;0.41975308641975306;0.425531914893617;0.16355140186915887;0.6964285714285715;0.2692307692307692;0.4041666666666667;0.46397306397306326;0.23529411764705901;0.26229508196721313;0.17241379310344832;6
0.6;0.24691358024691357;0.6595744680851063;0.028037383177570093;0.5892857142857144;0.5;0.325;0.3225589225589217;0.411764705882353;0.3770491803278689;0.34482758620689663;5
0.65;0.3950617283950617;0.6808510638297872;0.6261682242990655;0.9107142857142859;0.5897435897435898;0.7458333333333333;0.7265993265993284;0.11764705882352951;0.32786885245901637;0.08620689655172416;6
0.65;0.3950617283950617;0.6808510638297872;0.6261682242990655;0.9107142857142859;0.5897435897435898;0.7458333333333333;0.7265993265993284;0.11764705882352951;0.32786885245901637;0.08620689655172416;6
0.3249999999999999;0.5925925925925926;0.2978723404255319;0.042056074766355145;0.375;0.46153846153846156;0.4375;0.18114478114478014;0.588235294117647;0.32786885245901637;0.6896551724137933;7
0.3249999999999999;0.5925925925925926;0.2978723404255319;0.042056074766355145;0.375;0.46153846153846156;0.4375;0.18114478114478014;0.588235294117647;0.32786885245901637;0.6896551724137933;7
0.4;0.34567901234567905;0.9787234042553193;0.6495327102803738;0.7142857142857144;0.32051282051282054;0.5833333333333334;0.7333333333333343;0.2235294117647058;0.2950819672131148;0.12068965517241369;5
0.37499999999999994;0.691358024691358;0.425531914893617;0.19626168224299068;0.6071428571428572;0.15384615384615385;0.275;0.4101010101010075;0.5764705882352937;0.27868852459016397;0.37931034482758613;5
0.65;0.3950617283950617;0.6808510638297872;0.6261682242990655;0.9107142857142859;0.5897435897435898;0.7458333333333333;0.7265993265993284;0.11764705882352951;0.32786885245901637;0.08620689655172416;6
0.475;0.3950617283950617;0.5319148936170213;0.5841121495327103;0.6250000000000001;0.7948717948717948;0.775;0.6659932659932666;0.4235294117647057;0.459016393442623;0.18965517241379307;5
0.5499999999999999;0.37037037037037046;0.5531914893617021;0.5794392523364487;0.6428571428571429;0.8974358974358975;0.6583333333333333;0.6794612794612787;0.4352941176470589;0.4426229508196722;0.24137931034482768;5
0.8999999999999999;0.46913580246913583;0.7659574468085106;0.37850467289719625;0.5892857142857144;0.47435897435897434;0.7416666666666667;0.6929292929292907;0.411764705882353;0.6065573770491803;0.20689655172413784;6
0.475;0.9382716049382717;0.1702127659574468;0.08411214953271028;0.33928571428571436;0.2948717948717949;0.32916666666666666;0.16767676767676806;0.3411764705882353;0.36065573770491804;0.7241379310344828;7
0.6749999999999999;0.5185185185185185;0.4468085106382979;0.3901869158878505;0.7142857142857144;0.23076923076923078;0.55;0.6525252525252545;0.3411764705882353;0.5245901639344264;0.15517241379310354;5
0.5749999999999998;0.5432098765432098;0.7659574468085106;0.042056074766355145;0.9107142857142859;0.34615384615384615;0.475;0.23501683501683585;0.3882352941176471;0.5245901639344264;0.7413793103448275;6
0.7749999999999999;0.271604938271605;0.7446808510638298;0.042056074766355145;0.5357142857142857;0.19230769230769232;0.32083333333333336;0.30909090909090964;0.3999999999999998;0.27868852459016397;0.4482758620689655;6
0.6999999999999998;0.9876543209876543;0.574468085106383;0.009345794392523369;0.39285714285714285;0.02564102564102564;0.3375;0.20808080808080426;0.2823529411764703;0.27868852459016397;0.517241379310345;4
0.37499999999999994;0.34567901234567905;0.702127659574468;0.18457943925233644;0.41071428571428575;0.3717948717948718;0.4625;0.3158249158249157;0.6588235294117647;0.18032786885245905;0.5344827586206897;7
0.6749999999999999;0.46913580246913583;0.4468085106382979;0.7990654205607476;0.6428571428571429;0.3974358974358974;0.6416666666666667;0.8006734006734021;0.352941176470588;0.6885245901639345;0.3103448275862068;5
0.525;0.37037037037037046;0.6382978723404257;0.3224299065420561;0.4464285714285715;0.6153846153846154;0.55;0.3764309764309774;0.3764705882352939;0.08196721311475413;0.517241379310345;6
0.6;0.5925925925925926;0.7872340425531915;0.21028037383177572;0.5178571428571429;0.21794871794871795;0.19166666666666668;0.26195286195285994;0.2823529411764703;0.31147540983606553;0.7241379310344828;4
0.2750000000000001;0.37037037037037046;0.425531914893617;0.574766355140187;0.6964285714285715;0.7051282051282052;0.6291666666666667;0.6794612794612787;0.5764705882352937;0.27868852459016397;0.17241379310344832;5
