fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,type
0.4472808897405146,0.3915345467887696,0.3273402699945429,0.3636363636363635,0.8750000000000002,0.4634146341463415,1.0,0.5400318506247848,0.0885723143050433,1.0,0.2873571002361381,red
0.3466426895488989,0.3915345467887696,0.3039588221377899,0.3636363636363635,0.2749999999999998,0.1951219512195122,0.2155172413793103,0.4870470570240592,0.5851616151518909,0.4626865671641791,0.2298856801889103,red
0.5255550454451048,0.2857143990080211,0.5143918528485675,0.4363636363636363,0.8375000000000001,0.8048780487804879,1.0,0.5930166442255203,0.3152761255612128,1.0,0.2107285401731678,red
0.2683685338443088,0.5291007389037428,0.0935257914270122,0.3272727272727272,0.4499999999999999,0.1707317073170731,0.1551724137931034,0.5930166442255203,0.6823203914045348,0.2985074626865672,0.1149428400944551,red
0.3690067340359246,0.4232805911229942,0.3039588221377899,0.3636363636363635,0.4875,1.0,1.0,0.4693854591571408,0.4124349018138568,0.3134328358208956,0.2107285401731678,red
0.4472808897405146,0.3915345467887696,0.3273402699945429,0.3636363636363635,0.8750000000000002,0.4634146341463415,1.0,0.5400318506247848,0.0885723143050433,1.0,0.2873571002361381,red
0.4472808897405146,0.3915345467887696,0.3390309939229194,0.3999999999999999,0.8750000000000002,0.4390243902439024,1.0,0.5400318506247848,0.0885723143050433,1.0,0.2681999602203956,red
0.3466426895488989,0.3915345467887696,0.3039588221377899,0.3636363636363635,0.2749999999999998,0.1951219512195122,0.2155172413793103,0.4870470570240592,0.5851616151518909,0.4626865671641791,0.2298856801889103,red
0.0447280889740515,0.9523813300267367,0.0467628957135061,0.1818181818181817,0.0624999999999997,0.975609756097561,0.6810344827586207,0.2397846868873102,0.9737967201624672,0.2238805970149253,0.4022999403305932,red
0.0111820222435129,0.5079367093475929,0.1987423067824011,0.5090909090909089,0.2249999999999998,0.3902439024390244,0.8620689655172413,0.1867998932865748,1.0,0.4029850746268656,0.8620713007084143,red
0.246004489357283,0.693121967963903,0.0,0.7636363636363636,0.775,0.1707317073170731,0.146551724137931,0.4782162580906049,0.6499341326536536,0.3432835820895523,0.4406142203620782,red
0.2683685338443088,0.4021165615668444,0.2922680982094133,0.3999999999999999,0.375,0.048780487804878,0.1379310344827586,0.4605546602236866,0.434025740981111,0.4477611940298507,0.1532571201259401,red
0.335460667305386,0.8253971526898387,0.0701443435702592,0.5818181818181818,0.4875,0.0975609756097561,0.0344827586206896,0.4958778559575135,0.5851616151518909,0.3432835820895523,0.2681999602203956,red
0.3913707785229503,0.4497356280681813,0.2104330307107776,0.3636363636363635,0.5,0.2926829268292683,0.25,0.5400318506247848,0.4880028388992464,0.3880597014925372,0.1149428400944551,red
0.4137348230099761,0.5185187241256678,0.3507217178512959,0.4363636363636363,0.55,0.2439024390243902,0.3793103448275862,0.5400318506247848,0.5959570347355178,0.417910447761194,0.3448285202833655,red
0.3578247117924117,0.4021165615668444,0.3507217178512959,0.3636363636363635,0.4374999999999999,0.1707317073170731,0.1379310344827586,0.4252314644898695,0.4987982584828738,0.3432835820895523,0.3831428003148508,red
0.3913707785229503,0.4497356280681813,0.2104330307107776,0.3636363636363635,0.5,0.2926829268292683,0.25,0.5400318506247848,0.4880028388992464,0.3880597014925372,0.1149428400944551,red
0.3913707785229503,0.4814816724024058,0.2571959264242837,0.4363636363636363,0.4624999999999999,0.2682926829268293,0.5086206896551724,0.4958778559575135,0.4772074193156195,0.2686567164179104,0.1532571201259401,red
0.2907325783313346,0.3915345467887696,0.2805773742810368,0.4727272727272728,0.375,0.0975609756097561,0.2586206896551724,0.4340622634233237,0.5203890976501281,0.2238805970149253,0.1915714001574254,red
0.3913707785229503,0.4814816724024058,0.2571959264242837,0.4363636363636363,0.4624999999999999,0.2682926829268293,0.5086206896551724,0.4958778559575135,0.4772074193156195,0.2686567164179104,0.1532571201259401,red
0.3578247117924117,0.3068784285641707,0.7949692271296044,0.2909090909090908,1.0,0.4146341463414634,0.5431034482758621,0.548862649558239,0.25050360805945,1.0,0.1724142601416829,red
0.1789123558962059,0.5396827536818176,0.3624124417796725,0.2909090909090908,0.6,0.3414634146341463,0.5,0.513539453824422,0.6607295522372806,0.6865671641791046,0.1724142601416829,red
0.3801887562794375,0.2222223103395719,0.6196083682039563,0.5818181818181818,0.6375000000000001,0.4146341463414634,0.6379310344827587,0.5753550463586117,0.5635707759846366,0.701492537313433,0.2298856801889103,red
0.3913707785229503,0.7037039827419779,0.6079176442755798,0.3999999999999999,1.0,0.8780487804878049,1.0,0.513539453824422,0.3908440626466025,0.5373134328358209,0.1724142601416829,red
0.3578247117924117,0.4656086502352936,0.2221237546391541,0.3272727272727272,0.8,0.2682926829268293,0.3534482758620689,0.4693854591571408,0.3692532234793482,0.8955223880597017,0.2107285401731678,red
0.424916845253489,0.5291007389037428,0.1052165153553888,0.4727272727272728,0.55,0.2439024390243902,0.8793103448275862,0.4693854591571408,0.3260715451448397,0.4925373134328359,0.2681999602203956,red
0.424916845253489,0.5079367093475929,0.1169072392837653,0.4727272727272728,0.5625000000000001,0.3170731707317073,0.9051724137931034,0.4693854591571408,0.3260715451448397,0.4925373134328359,0.2681999602203956,red
0.6150112233932076,0.2010582807834222,0.5143918528485675,0.5090909090909089,0.5,0.5121951219512195,0.3448275862068966,0.6813246335600727,0.5095936780665007,0.5074626865671643,0.2490428202046528,red
0.3578247117924117,0.4656086502352936,0.2221237546391541,0.3272727272727272,0.8,0.2682926829268293,0.3534482758620689,0.4693854591571408,0.3692532234793482,0.8955223880597017,0.2107285401731678,red
0.5367370676886176,0.2962964137860959,0.3624124417796725,0.4727272727272728,0.625,0.2926829268292683,0.4827586206896552,0.4870470570240592,0.2397081884758227,0.4477611940298507,0.4022999403305932,red
0.4137348230099761,0.4444446206791439,0.3273402699945429,0.3636363636363635,0.4624999999999999,0.2439024390243902,0.293103448275862,0.5930166442255203,0.5851616151518909,0.417910447761194,0.3065142402518805,red
0.3578247117924117,0.4656086502352936,0.1402886871405184,0.3999999999999999,0.525,0.1463414634146341,0.1896551724137931,0.5223702527578763,0.5635707759846366,0.2537313432835821,0.1915714001574254,red
0.4696449342275405,0.4550266354572188,0.0467628957135061,0.4727272727272728,0.9875000000000002,0.3170731707317073,0.4310344827586206,0.4517238612902323,0.3908440626466025,0.4029850746268656,0.4789285003935635,red
0.2683685338443088,0.6031748423502666,0.0935257914270122,0.3272727272727272,0.7125000000000001,0.5121951219512195,0.7155172413793104,0.4252314644898695,0.5311845172337549,0.3134328358208956,0.1532571201259401,red
0.3019146005748474,1.0,0.1052165153553888,0.2909090909090908,1.0,0.2195121951219512,0.7155172413793104,0.4517238612902323,0.4880028388992464,0.3582089552238805,0.1149428400944551,red
0.4696449342275405,0.4550266354572188,0.0467628957135061,0.4727272727272728,0.9875000000000002,0.3170731707317073,0.4310344827586206,0.4517238612902323,0.3908440626466025,0.4029850746268656,0.4789285003935635,red
0.3019146005748474,0.6084658497393041,0.0,0.5818181818181818,0.4374999999999999,0.048780487804878,0.0603448275862069,0.6106782420924287,0.6931158109881622,0.2835820895522388,0.1532571201259401,red
0.3801887562794375,0.6243388719064163,0.0,0.6181818181818182,0.5,0.2439024390243902,0.2413793103448276,0.5753550463586117,0.6391387130700262,0.2985074626865672,0.2107285401731678,red
0.3578247117924117,0.4021165615668444,0.1987423067824011,0.2545454545454545,0.525,0.4878048780487805,0.8275862068965517,0.4340622634233237,0.5851616151518909,0.2238805970149253,0.2107285401731678,red
0.4920089787145661,0.5291007389037428,0.0467628957135061,0.3636363636363635,1.0,0.6341463414634146,0.7241379310344828,0.6460014378262459,0.3368669647284671,0.5522388059701492,0.1915714001574254,red
0.4025528007664631,1.0,0.0,0.2909090909090908,0.5125000000000001,0.048780487804878,0.0517241379310344,0.4693854591571408,0.7362974893226703,0.2388059701492537,0.4789285003935635,red
0.3913707785229503,1.0,0.0,0.3272727272727272,0.525,0.048780487804878,0.0517241379310344,0.4693854591571408,0.7470929089062975,0.2238805970149253,0.4789285003935635,red
0.3801887562794375,0.4973546945695181,0.1870515828540245,0.3272727272727272,0.3124999999999999,0.048780487804878,0.0862068965517241,0.4517238612902323,0.617547873902772,0.8805970149253733,0.4022999403305932,red
0.167730333652693,0.2751323842299462,0.1753608589256479,0.3272727272727272,0.3999999999999998,0.1219512195121951,0.1120689655172413,0.3899082687560524,0.617547873902772,0.3582089552238805,0.1915714001574254,red
0.3801887562794375,0.6613759236296783,0.6546805399890859,0.3999999999999999,0.975,0.7073170731707317,1.0,0.5047086548909677,0.4232303213974841,0.4925373134328359,0.1915714001574254,red
0.1118202224351286,0.4021165615668444,0.1052165153553888,0.5090909090909089,0.1124999999999998,0.3902439024390244,0.8017241379310345,0.230953887953856,0.8442516851589416,0.4477611940298507,0.8812284407241567,red
0.1118202224351286,0.4021165615668444,0.1052165153553888,0.5090909090909089,0.1124999999999998,0.3902439024390244,0.8017241379310345,0.230953887953856,0.8442516851589416,0.4477611940298507,0.8812284407241567,red
0.2236404448702573,0.4021165615668444,0.0116907239283765,0.2181818181818181,0.2499999999999998,0.3902439024390244,0.1724137931034483,0.3634158719556798,0.5959570347355178,0.3731343283582089,0.2681999602203956,red
0.3690067340359246,0.9735453595828868,0.0584536196418826,0.4727272727272728,0.55,0.2926829268292683,0.1982758620689655,0.4252314644898695,0.4016394822302299,0.3283582089552239,0.2873571002361381,red
0.424916845253489,0.6613759236296783,0.1285979632121418,0.3636363636363635,0.625,0.3658536585365853,0.4913793103448275,0.4782162580906049,0.3692532234793482,0.7313432835820896,0.2298856801889103,red
0.4137348230099761,0.6296298792954538,0.1753608589256479,0.3272727272727272,0.6124999999999999,0.2195121951219512,0.396551724137931,0.5047086548909677,0.4124349018138568,0.6567164179104479,0.2107285401731678,red
0.2907325783313346,0.3121694359532082,0.4208660614215552,0.3999999999999999,0.5125000000000001,0.2926829268292683,0.3362068965517241,0.5400318506247848,0.6823203914045348,0.4626865671641791,0.1532571201259401,red
0.3578247117924117,0.4656086502352936,0.2221237546391541,0.4363636363636363,0.5125000000000001,0.3414634146341463,0.853448275862069,0.4517238612902323,0.5203890976501281,0.3134328358208956,0.2107285401731678,red
0.3578247117924117,0.4656086502352936,0.2221237546391541,0.3999999999999999,0.5125000000000001,0.3902439024390244,0.8793103448275862,0.4517238612902323,0.5095936780665007,0.3134328358208956,0.2107285401731678,red
0.424916845253489,0.6613759236296783,0.1285979632121418,0.3636363636363635,0.625,0.3658536585365853,0.4913793103448275,0.4782162580906049,0.3692532234793482,0.7313432835820896,0.2298856801889103,red
0.4137348230099761,0.6296298792954538,0.1753608589256479,0.3272727272727272,0.6124999999999999,0.2195121951219512,0.396551724137931,0.5047086548909677,0.4124349018138568,0.6567164179104479,0.2107285401731678,red
0.0670921334610772,0.2328043251176468,0.0,0.3272727272727272,0.1249999999999998,0.6341463414634146,0.4913793103448275,0.0455071103512967,0.8982287830770774,0.6865671641791046,1.0,red
0.1900943781397187,0.2857143990080211,0.0935257914270122,0.2909090909090908,0.3249999999999999,0.048780487804878,0.1206896551724138,0.3810774698225884,0.5311845172337549,0.3731343283582089,0.1915714001574254,red
